ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11151,PHYS,3995,004,IND,3,Robert Group,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,No Cost Course Materials
10894,PHYS,3995,005,IND,3,Despina Louca,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
10895,PHYS,3995,006,IND,3,Chris Neu,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
10896,PHYS,3995,007,IND,3,Blaine Norum,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
10897,PHYS,3995,008,IND,3,Olivier Pfister,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
10898,PHYS,3995,009,IND,3,Cass Sackett,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11706,PHYS,3995,010,IND,3,Bellave Shivaram,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11707,PHYS,3995,011,IND,3,Chi Yan Jeffrey Teo,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11708,PHYS,3995,012,IND,3,Diana Vaman,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11374,PHYS,3995,013,IND,3,Marija Vucelja,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11709,PHYS,3995,014,IND,3,Mark Williams,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11710,PHYS,3995,015,IND,3,Kento Yagi,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11786,PHYS,3995,016,IND,3,Krishni Wijesooriya,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
11920,PHYS,3995,017,IND,3,Dinko Pocanic,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12000,PHYS,3995,018,IND,3,Peter Schauss,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12001,PHYS,3995,019,IND,3,David Nichols,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12031,PHYS,3995,020,IND,3,Eugene Kolomeisky,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12084,PHYS,3995,021,IND,3,Nilanga Liyanage,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12235,PHYS,3995,022,IND,3,Avik Ghosh,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12236,PHYS,3995,023,IND,3,Bradley Cox,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12237,PHYS,3995,024,IND,3,Dmytro Pesin,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12238,PHYS,3995,025,IND,3,Gordon Cates,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12239,PHYS,3995,026,IND,3,G Miller,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12240,PHYS,3995,027,IND,3,Israel Klich,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12241,PHYS,3995,028,IND,3,Keivan Esfarjani,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12242,PHYS,3995,029,IND,3,Kent Paschke,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12243,PHYS,3995,030,IND,3,Kevin Lehmann,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12244,PHYS,3995,031,IND,3,Louis Bloomfield,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12245,PHYS,3995,032,IND,3,Peter Arnold,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12246,PHYS,3995,033,IND,3,Robert Hirosky,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12247,PHYS,3995,034,IND,3,Robert Jones,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12248,PHYS,3995,035,IND,3,Seung-Hun Lee,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12249,PHYS,3995,036,IND,3,Simonetta Liuti,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12250,PHYS,3995,037,IND,3,Stefan Baessler,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12251,PHYS,3995,038,IND,3,Utpal Chatterjee,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12252,PHYS,3995,039,IND,3,Xiaochao Zheng,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12253,PHYS,3995,040,IND,3,Xu Yi,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12254,PHYS,3995,041,IND,3,D Keller,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12308,PHYS,3995,042,IND,3,Julian Heeck,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
12309,PHYS,3995,043,IND,3,Joseph Poon,TBA,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Research,,Open,0,30,0,A research project on a topic in physics carried out under the supervision of a faculty member culminating in a written report. May be taken more than once. (S-SS) Prerequisite: Instructor permission.,,
10347,PHYS,5000,001,IND,2,Xiaochao Zheng,Fr 3:30pm - 5:00pm,TBA,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Physics Colloquium,,Open,0,80,0,First and second year students enrolled in the Physics PhD program are required to take Physics Colloquium in their first and second years of study.,,
11812,PHYS,5110,001,Lecture,1,Olivier Pfister,Mo 3:30pm - 5:00pm,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Special Topics in Classical and Modern Physics,,Open,0,40,0,Lectures on topics of current interest in physics research and pedagogy. May be repeated for credit. Prerequisite: Instructor permission.,,
11813,PHYS,5110,002,Lecture,1,D Keller,Tu 3:30pm - 5:00pm,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Special Topics in Classical and Modern Physics,,Open,0,40,0,Lectures on topics of current interest in physics research and pedagogy. May be repeated for credit. Prerequisite: Instructor permission.,,
11814,PHYS,5110,003,Lecture,1,E Dukes,We 3:30pm - 5:00pm,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Special Topics in Classical and Modern Physics,,Open,0,40,0,Lectures on topics of current interest in physics research and pedagogy. May be repeated for credit. Prerequisite: Instructor permission.,,
11815,PHYS,5110,004,Lecture,1,Bellave Shivaram,Th 3:30pm - 5:00pm,Physics Bldg 338,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Special Topics in Classical and Modern Physics,,Open,0,40,0,Lectures on topics of current interest in physics research and pedagogy. May be repeated for credit. Prerequisite: Instructor permission.,,
10343,PHYS,5190,001,Laboratory,3,Bellave Shivaram,MoWe 1:00pm - 3:50pm,Contact Department,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Electronics Lab,,Open,0,15,0,"Practical electronics for scientists, from resistors to microprocessors. Prerequisite: Instructor permission.",,
12384,PHYS,5310,001,Lecture,3,Cass Sackett,TuTh 2:00pm - 3:15pm,Physics Bldg 217,08/26/2025 - 12/09/2025,,,,,,,,,,,,,Optics,,Open,0,25,0,"Includes reflection and refraction at interfaces, geometrical optics, interference phenomena, diffraction, Gaussian optics, and polarization. Prerequisite: PHYS 2320, 2415, 2610, or an equivalent college-level electromagnetism course; knowledge of vector calculus and previous exposure to Maxwell's equations.",,
