ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Disciplines,Cost
11705,PATH,9999,006,IND,1 - 12,Hui Zong,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11700,PATH,9999,008,IND,1 - 12,Timothy Bullock,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11701,PATH,9999,010,IND,1 - 12,Benjamin Purow,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11702,PATH,9999,012,IND,1 - 12,Thomas Loughran,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11763,PATH,9999,018,IND,1 - 12,Hui Li,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11780,PATH,9999,019,IND,1 - 12,Coleen Mcnamara,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11781,PATH,9999,020,IND,1 - 12,Mark Okusa,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11800,PATH,9999,021,IND,1 - 12,Todd Fox,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11801,PATH,9999,022,IND,1 - 12,Harald Sontheimer,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11802,PATH,9999,023,IND,1 - 12,Jianjie Ma,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11803,PATH,9999,024,IND,1 - 12,Todd Bauer,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11847,PATH,9999,030,IND,1 - 12,Craig Slingluff,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
11872,PATH,9999,035,IND,1 - 12,Charles Farber,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,Dissertation research credit for students who have completed their advancement to candidacy.,,
12336,PC,5010,701,Lecture,3,Michael Fischetti,mo 12:10am - 12:11am,Web-Based Course-No class mtgs,05/19/2025 - 08/08/2025,,,,,,,,,,,,,Procurement Policy & Practices,,Open,0,24,0,"Covers all subchapters of the Federal Acquisition Regulation (FAR), providing an intensive review of practical technical, business and contractual issues that the government deals with in establishing and managing a federal contract. Topics include acquisition process, governmental acquisition plans, inspection and termination as well as some of the basics necessary for contracts and acquisition personnel.",,
12337,PC,5060,701,Lecture,3,James Rich,mo 12:12am - 12:13am,Web-Based Course-No class mtgs,05/19/2025 - 08/08/2025,,,,,,,,,,,,,Federal Acquisition Case Studies,,Open,0,24,0,"Provides a basic understanding of the laws and regulations that apply to federal government contracting. Analyzes case studies dealing with federal contracting. Emphasizes ethical considerations, as well as the current and anticipated regulations and policies affecting federal procurement.",,
12338,PC,5170,701,Lecture,3,Justin Ruth,mo 12:14am - 12:15am,Web-Based Course-No class mtgs,05/19/2025 - 08/08/2025,,,,,,,,,,,,,Seminar in Government Contract Law and Analysis,,Open,0,24,0,"Introduces students to government contract law principles, contract clauses and provisions, and legal aspects associated with the complete life cycle of the federal contracting process. Familiarizes students with government contract law in contract formation, management, and administration and students will gain a deep understanding of the essential elements of federal procurement law and the role of the contracting professional.",,
12339,PC,5200,701,Lecture,3,Ronald Falcone,mo 12:16am - 12:17am,Web-Based Course-No class mtgs,05/19/2025 - 08/08/2025,,,,,,,,,,,,,Advanced Subcontract Management,,Open,0,24,0,"Designed to cover the technical, business, and contractual issues surrounding subcontract management from both the prime contractor and subcontractor perspectives. Intended for both commercial and federal students. Covers the entire subcontract relationship from initiation through termination.",,
11612,PHAR,9999,001,IND,1 - 12,Michael Scott,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11607,PHAR,9999,002,IND,1 - 12,Kodi Ravichandran,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11740,PHAR,9999,003,IND,1 - 12,Ilya Levental,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11608,PHAR,9999,004,IND,1 - 12,Douglas Bayliss,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11610,PHAR,9999,005,IND,1 - 12,Thurl Harris,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11741,PHAR,9999,006,IND,1 - 12,Jogender Tushir-Singh,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11611,PHAR,9999,007,IND,1 - 12,John Campbell,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11742,PHAR,9999,008,IND,1 - 12,Ukpong Eyo,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11772,PHAR,9999,009,IND,1 - 12,Tarek Abbas,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11609,PHAR,9999,010,IND,1 - 12,Norbert Leitinger,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11613,PHAR,9999,011,IND,1 - 12,Bimal Desai,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11614,PHAR,9999,012,IND,1 - 12,Brant Isakson,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11616,PHAR,9999,013,IND,1 - 12,George Bloom,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11617,PHAR,9999,014,IND,1 - 12,Zhen Yan,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11618,PHAR,9999,015,IND,1 - 12,Jeffrey Saucerman,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11620,PHAR,9999,016,IND,1 - 12,Wendy Lynch,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11619,PHAR,9999,017,IND,1 - 12,Swapnil Sonkusare,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11776,PHAR,9999,018,IND,1 - 12,Edward Perez-Reyes,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11777,PHAR,9999,019,IND,1 - 12,Michelle Bland,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11860,PHAR,9999,020,IND,1 - 12,Jeffrey Martens,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11861,PHAR,9999,021,IND,1 - 12,Edward Nieh,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11863,PHAR,9999,022,IND,1 - 12,Shengyi Sun,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Non-Topical Research,,Open,0,30,0,"For doctoral dissertation, taken under the supervision of a dissertation director.",,
11117,PHDP,9320,001,WKS,0,To Be Announced,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Fellowship Writing,,Open,0,30,0,"This series is designed to support graduate students planning to apply to graduate or postgraduate fellowship opportunities. Over four sessions, participants gain insight into what reviewers are looking for, develop a better understanding of what made past applications successful, begin drafting application materials that highlight their experiences and strengths, receive small group feedback on their personal and research statement ideas, etc.",,
11116,PHDP,9400,001,WKS,0,To Be Announced,tba,TBA,06/16/2025 - 08/07/2025,,,,,,,,,,,,,Research Communication: Writing Op-Eds,,Open,0,30,0,"This 5 week workshop helps graduate students convert their academic writing and research to make it more accessible for broad audiences. Participants learn strategies and mechanics of writing op-eds (opinion-editorials) and how they differ from academic writing, and have a chance to write their own op-ed pitches.",,
10823,PHIL,1510,001,Lecture,3,Dakota Jones,motuwethfr 10:30am - 12:45pm,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Introductory Philosophy Seminars,Applied Ethics and Personal Responsibility,Open,0,20,0,"Discussion groups devoted to some philosophical writing or topic. Information on the specific topic can be obtained from the philosophy department at course enrollment time. For more details on this class, please visit the department website at http://www.virginia.edu/philosophy/.",,
10894,PHIL,1510,002,Lecture,3,Jacob Smith,motuwethfr 10:30am - 12:45pm,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,Introductory Philosophy Seminars,Ethics of War,Open,0,12,0,"Discussion groups devoted to some philosophical writing or topic. Information on the specific topic can be obtained from the philosophy department at course enrollment time. For more details on this class, please visit the department website at http://www.virginia.edu/philosophy/.",,
12104,PHIL,1510,003,Lecture,3,Robert Ziegler,motuwethfr 1:00pm - 3:15pm,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,Introductory Philosophy Seminars,Classical Asian Philosophy,Open,0,20,0,"Discussion groups devoted to some philosophical writing or topic. Information on the specific topic can be obtained from the philosophy department at course enrollment time. For more details on this class, please visit the department website at http://www.virginia.edu/philosophy/.",,
12105,PHIL,1510,004,Lecture,3,William Welchance,motuwethfr 1:00pm - 3:15pm,Web-Based Course,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Introductory Philosophy Seminars,Common Sense and Skepticism in Philosophy,Open,2,20,0,"Discussion groups devoted to some philosophical writing or topic. Information on the specific topic can be obtained from the philosophy department at course enrollment time. For more details on this class, please visit the department website at http://www.virginia.edu/philosophy/.",,
12106,PHIL,1510,005,Lecture,3,Charles Oswald,motuwethfr 1:00pm - 3:15pm,Web-Based Course,06/16/2025 - 07/11/2025,Charles Oswald,sa 1:00pm - 3:15pm,Web-Based Course,06/28/2025 - 06/28/2025,,,,,,,,,Introductory Philosophy Seminars,What¿s Good Citizenship?,Open,0,20,0,"Discussion groups devoted to some philosophical writing or topic. Information on the specific topic can be obtained from the philosophy department at course enrollment time. For more details on this class, please visit the department website at http://www.virginia.edu/philosophy/.",,
11871,PHS,5000T,001,IND,1 - 6,To Be Announced,tba,TBA,TBA,,,,,,,,,,,,,Public Health Sciences - Transfer Credit,,Open,0,2,0,Graduate level course designed to allow transfer credit from other higher education institutions. This course requires PHS Steering Committee Approval for registration.,,
11723,PHS,5960,001,IND,1 - 6,Ruth Bernheim,tba,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,5,0,Supervised Independent Research,,
11727,PHS,5960,002,IND,1 - 6,Rupa Valdez,tba,TBA,07/14/2025 - 08/07/2025,,,,,,,,,,,,,Supervised Independent Research,,Open,0,3,0,Supervised Independent Research,,
11796,PHS,7050,001,Lecture,2,Ruth Bernheim,we 10:00am - 12:20pm,TBA,05/19/2025 - 06/13/2025,,,,,,,,,,,,,"Public Health Law, Ethics, & Policy",,Open,0,10,0,"Required fall course for Community & Public Health track. Explores the legitimacy, design, and implementation of a variety of policies aiming to promote public health and reduce the social burden of disease and injury. Highlights the challenge posed by public health's population-based perspective to traditional individual-centered, autonomy-driven approaches to bioethics and constitutional law. Other themes center on conflicts between public health and public morality and the relationship between public health and social justice. Illustrative topics include mandatory immunization, screening and reporting of infectious diseases, prevention of lead poisoning, food safety, prevention of firearm injuries, airbags and seat belts, mandatory drug testing, syringe exchange programs, tobacco regulation, and restrictions on alcohol and tobacco advertising. May be open to undergraduates as PHS 5050 with instructor permission. Prerequisites:  Instructor permission.",,
